Date OMX,Close/Last OMX,Open OMX,High OMX,Low OMX,Date NASDAQ,Close/Last NASDAQ,Open NASDAQ,High NASDAQ,Low NASDAQ
09/07/2022,2032.88,2032.88,2038.59,2012.02,09/07/2022,12259.39,12038.18,12298.12,12026.98
09/06/2022,2036.11,2036.11,2058.21,2018.07,09/06/2022,12011.31,12106.57,12152.42,11928.81
09/02/2022,2039.14,2011.72,2042.17,2010.5,09/02/2022,12098.44,12392.46,12451.28,12035.53
09/01/2022,2008.92,2008.92,2052.98,2008.92,09/01/2022,12274.62,12158.88,12290.33,12012.98
08/31/2022,2067.77,2067.77,2086.32,2062.99,08/31/2022,12272.03,12448.07,12502.15,12268.08
08/30/2022,2078.11,2078.11,2109.25,2073.74,08/30/2022,12342.7,12562.4,12572.88,12240.82
08/29/2022,2081.78,2081.78,2092.51,2070.52,08/29/2022,12484.32,12488.46,12594.34,12440.4
08/26/2022,2117.13,2138.96,2158.03,2116.14,08/26/2022,12605.17,13129.91,13175.25,12603.41
08/25/2022,2150.48,2150.48,2155.26,2135.38,08/25/2022,13143.58,12984.74,13146.84,12951.61
08/24/2022,2136.02,2136.02,2145.5,2100.74,08/24/2022,12917.86,12876.23,12995.14,12843.58
08/23/2022,2119.04,2119.04,2129.92,2113.25,08/23/2022,12881.79,12885.28,13000.71,12852.7
08/22/2022,2126.67,2126.67,2144.46,2106.18,08/22/2022,12890.54,13056.39,13073.07,12859.82
08/19/2022,2142.97,2156.97,2161.23,2142.97,08/19/2022,13242.9,13370.25,13402.61,13210.82
08/18/2022,2147.83,2147.83,2158.31,2136.76,08/18/2022,13505.99,13474.24,13553.28,13405.74
08/17/2022,2147.39,2147.39,2173.5,2144.21,08/17/2022,13470.86,13499.24,13591.58,13389.82
08/16/2022,2163.87,2163.87,2172.2,2156.87,08/16/2022,13635.21,13617.66,13720.91,13508.47
08/15/2022,2158.69,2158.69,2171.52,2151.14,08/15/2022,13667.18,13529.66,13685.65,13524.53
08/12/2022,2151.19,2164.9,2184.23,2151.19,08/12/2022,13565.87,13384.65,13565.87,13341.65
08/11/2022,2178.68,2178.68,2185.97,2167.54,08/11/2022,13291.99,13471.03,13555.38,13271.35
08/10/2022,2170.2,2170.2,2170.61,2115.69,08/10/2022,13378.32,13330.66,13386.85,13220.05
08/09/2022,2125.94,2125.94,2146.3,2117.86,08/09/2022,13008.17,13064.24,13095.7,12945.6
08/08/2022,2141.11,2141.11,2153.02,2131.37,08/08/2022,13159.16,13227.09,13394.54,13103.8
08/05/2022,2133.74,2142.93,2171.54,2133.61,08/05/2022,13207.69,13107.45,13286.02,13070.36
08/04/2022,2170.14,2170.14,2173.9,2141.27,08/04/2022,13311.04,13253.77,13326.72,13170.44
08/03/2022,2145.15,2145.15,2184.3,2135.58,08/03/2022,13253.26,12983.58,13289.19,12974.85
08/02/2022,2178.66,2178.66,2187.69,2171,08/02/2022,12901.6,12853.04,13073.27,12809.01
08/01/2022,2194.94,2194.94,2210.25,2186.18,08/01/2022,12940.78,12877.04,13084.61,12833.16
07/29/2022,2205.44,2199.77,2207.76,2174.9,07/29/2022,12947.97,12784.2,12986.64,12726.25
07/28/2022,2169.96,2169.96,2169.96,2140.44,07/28/2022,12717.87,12580.61,12741.83,12433.55
07/27/2022,2127.14,2127.14,2142.75,2119.16,07/27/2022,12601.47,12299.34,12660.77,12256.94
07/26/2022,2130.92,2130.92,2140.05,2124.13,07/26/2022,12086.9,12248.21,12259.01,12051.21
07/25/2022,2126.43,2126.43,2139.24,2125.43,07/25/2022,12328.41,12391.21,12415.59,12244.4
07/22/2022,2136.43,2138.74,2143.04,2122.88,07/22/2022,12396.47,12575.76,12662.86,12322.82
07/21/2022,2134.16,2134.16,2136.92,2106.17,07/21/2022,12619.41,12466.13,12620.5,12351.42
07/20/2022,2109.31,2109.31,2130.41,2103.09,07/20/2022,12439.68,12269.07,12488.39,12232.2
07/19/2022,2113.19,2113.19,2113.61,2063.88,07/19/2022,12249.42,12046.69,12258.37,11967.92
07/18/2022,2093.17,2093.17,2099.14,2068.85,07/18/2022,11877.5,12089.68,12156.09,11836.52
07/15/2022,2059.61,2040.87,2060.81,2028.37,07/15/2022,11983.62,11896.15,11987.52,11828.13
07/14/2022,2031.23,2031.23,2048.06,2021.07,07/14/2022,11768.4,11637.18,11801.11,11488.27
07/13/2022,2055.87,2055.87,2074.6,2034.46,07/13/2022,11728.53,11523.91,11819.69,11498.96
07/12/2022,2079.71,2079.71,2079.71,2042.1,07/12/2022,11744.99,11926.84,11990.44,11684.02
07/11/2022,2055.64,2055.64,2060.61,2037.81,07/11/2022,11860.28,12008.76,12026.06,11830.88
07/08/2022,2066.23,2038.43,2066.84,2034.49,07/08/2022,12125.69,11977.95,12179.32,11956.03
07/07/2022,2055.84,2055.84,2056.78,2028.01,07/07/2022,12109.05,11913.73,12137.71,11897.51
07/06/2022,2020.39,2020.39,2025.25,1998.21,07/06/2022,11852.59,11807.08,11941.31,11727.36
07/05/2022,1979.56,1979.56,2016.77,1966.14,07/05/2022,11779.9,11419.34,11781.74,11366.07
07/01/2022,1998.41,2002.87,2012.75,1995.4,07/01/2022,11585.68,11472.63,11592.85,11378.63
06/30/2022,1978.63,1978.63,1988.69,1956.96,06/30/2022,11503.72,11532.32,11650.96,11322.86
06/29/2022,2009.37,2009.37,2013.03,1981.07,06/29/2022,11658.26,11619.01,11710.21,11537.72
06/28/2022,2017.43,2017.43,2048.32,2014.52,06/28/2022,11637.77,12021.34,12133.87,11633.13
06/27/2022,2035.59,2035.59,2039.48,2016.02,06/27/2022,12008.24,12157.93,12175.98,11965.67
06/24/2022,1982.52,1981.3,1984.71,1960.53,06/24/2022,12105.85,11826.95,12112.82,11812.18
06/23/2022,1955.85,1955.85,1976.08,1945.29,06/23/2022,11697.68,11622.09,11729.62,11515.48
06/22/2022,1987.66,1987.66,1993.27,1965.94,06/22/2022,11527.71,11427.74,11708.08,11423.2
06/21/2022,2003.31,2003.31,2019.64,1998.41,06/21/2022,11546.76,11446.98,11638.47,11446.98
06/17/2022,1989.56,1964.51,1989.56,1958.13,06/17/2022,11265.99,11172.65,11357.97,11089.93
06/16/2022,1949.76,1949.76,2010.59,1942.57,06/16/2022,11127.57,11286.87,11311.05,11037.21
06/15/2022,2013.6,2013.6,2027.8,1993.58,06/15/2022,11593.77,11468.13,11751.29,11346.54
06/14/2022,1991.7,1991.7,2048.04,1991.4,06/14/2022,11311.69,11385.18,11418.22,11205.92
06/13/2022,2022.59,2022.59,2059.06,2016.99,06/13/2022,11288.32,11472.19,11568.65,11254.18
06/10/2022,2074.41,2090.97,2111.57,2067.33,06/10/2022,11832.82,12052.59,12082.69,11825.35
06/09/2022,2122.17,2122.17,2149.45,2121.76,06/09/2022,12269.78,12543.37,12666.41,12265.86
06/08/2022,2158.36,2158.36,2175.44,2144.02,06/08/2022,12615.13,12682.81,12776.65,12578.55
06/07/2022,2165.42,2165.42,2165.48,2145.77,06/07/2022,12711.68,12456.49,12737.3,12413.56
06/06/2022,2146.26,2146.26,2149.15,2142.02,06/06/2022,12599.63,12745.89,12804.46,12534.58
06/03/2022,2141.84,2151.18,2161.35,2141.15,06/03/2022,12548.03,12650.38,12724.81,12505.76
06/02/2022,2137.81,2137.81,2141.43,2119.45,06/02/2022,12892.89,12498.63,12897.63,12447.77
06/01/2022,2117.4,2117.4,2136.94,2107.76,06/01/2022,12548.36,12750.31,12820.47,12457.91
05/31/2022,2125.65,2125.65,2143.55,2120.14,05/31/2022,12642.1,12688.95,12762.84,12482.32
05/27/2022,2153.7,2135.11,2164.78,2135.11,05/27/2022,12681.42,12421.8,12682.58,12405.29
05/26/2022,2064.25,2064.25,2067.34,2061.49,05/26/2022,12276.79,11906.83,12337.73,11901.87
05/25/2022,2067.25,2067.25,2099.47,2065.11,05/25/2022,11943.93,11732.45,12028.89,11714.27
05/24/2022,2077.3,2077.3,2098.69,2070.22,05/24/2022,11769.84,11807.78,11842.81,11576.11
05/23/2022,2092.81,2092.81,2111.23,2082.35,05/23/2022,12034.28,11867.36,12047.81,11785.76
05/20/2022,2080.89,2081.54,2091.27,2061.9,05/20/2022,11835.62,12037.03,12044.7,11492.29
05/19/2022,2049.8,2049.8,2054.44,2022.57,05/19/2022,11875.63,11872.56,12066.85,11795.79
05/18/2022,2074.53,2074.53,2111.97,2070.69,05/18/2022,11928.31,12352.92,12389.96,11887
05/17/2022,2095.7,2095.7,2114.47,2075.66,05/17/2022,12564.1,12496.63,12572.99,12333.99
05/16/2022,2062.59,2062.59,2083.29,2046.5,05/16/2022,12243.58,12297.07,12395.51,12196.21
05/13/2022,2064.59,2059.2,2067.53,2039.05,05/13/2022,12387.4,12125.93,12429.28,12069.13
05/12/2022,2032.85,2032.85,2035.09,1989.38,05/12/2022,11945.5,11790.13,12128.73,11692.12
05/11/2022,2037.99,2037.99,2041.44,2005.61,05/11/2022,11967.56,12240.21,12470.89,11939.09
05/10/2022,2016.29,2016.29,2042.28,2000.86,05/10/2022,12345.86,12496.84,12537.89,12173.47
05/09/2022,1992.96,1992.96,2072.77,1992.92,05/09/2022,12187.72,12465.91,12542.32,12136.19
05/06/2022,2077.92,2085.98,2110.09,2058.33,05/06/2022,12693.53,12776.86,12926.58,12522.77
05/05/2022,2121.84,2121.84,2181.62,2119.92,05/05/2022,12850.55,13344.79,13344.79,12710.59
05/04/2022,2137.9,2137.9,2165.18,2136.59,05/04/2022,13535.71,13110.3,13556.67,12887.53
05/03/2022,2158.96,2158.96,2179.23,2150.54,05/03/2022,13089.9,13045.35,13178.74,12982.7
05/02/2022,2152.47,2152.47,2189.53,2030.2,05/02/2022,13075.85,12864.83,13083.57,12716.63
04/29/2022,2199.27,2205.21,2218.88,2169.19,04/29/2022,12854.8,13274.94,13428.53,12835.48
04/28/2022,2156.24,2156.24,2194.03,2144.9,04/28/2022,13456.06,13254.96,13542.56,13038.17
04/27/2022,2170.53,2170.53,2179.79,2122.29,04/27/2022,13003.36,13009.4,13241.94,12936.41
04/26/2022,2134.1,2134.1,2192.65,2134.1,04/26/2022,13009.71,13447.66,13447.66,13009.65
04/25/2022,2163.63,2163.63,2189.08,2152.46,04/25/2022,13533.22,13275.41,13541.77,13239.73
04/22/2022,2203.85,2220.99,2225.25,2201.64,04/22/2022,13356.87,13714.63,13769.4,13342.79
04/21/2022,2233.17,2233.17,2263.78,2232.83,04/21/2022,13720.45,14174.92,14277.21,13682.68
04/20/2022,2247.21,2247.21,2254.87,2218.91,04/20/2022,13998.53,14246.2,14263.61,13962.86
04/19/2022,2220.36,2220.36,2225.64,2187.53,04/19/2022,14210.26,13882.75,14236.51,13844.74
04/18/2022,2218.8,2218.8,2221.1,2218.2,04/18/2022,13910.76,13859.47,13997.93,13788.96
04/14/2022,2223.44,2223.44,2223.44,2218.85,04/14/2022,13893.21,14225.47,14235.39,13884.82
04/13/2022,2222.78,2212.18,2225.84,2208.14,04/13/2022,14217.29,13939.61,14258.81,13919.48
